X,Y
0.000000000000000000e+00
0.000000000000000000e+00
2.842170943040400743e-14
2.842170943040402006e-14
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.684341886080801487e-14
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.487101286859552021e-03
4.620700868092963293e-02
5.208627202132147527e-02
5.882570157874585787e-02
6.644977198034811294e-02
7.494408310337456747e-02
8.415832096000143425e-02
1.215544714337297716e-01
1.185979102100576388e-01
1.340096894856089016e-01
1.485934497468875959e-01
1.593028374134433933e-01
1.608505993857426430e-01
4.518200387308516364e-01
2.081524719688546132e-01
1.555580478972472813e-01
6.002342171241118601e-02
7.596779406654055600e-02
2.404680964625783013e-01
7.477393836159984541e-01
5.119674632160281513e-01
6.336062022974299213e-01
7.391172227702303976e-01
8.343762701644380497e-01
9.256790431796669827e-01
8.439832397322550861e-01
1.173584891944858821e+00
1.102667790675567305e+00
8.617138086189535251e-01
1.020872196350800287e+00
1.171836712876267672e+00
1.559533125488369976e+00
3.215752373123696106e+00
5.138315918599959398e-01
1.793866662592892847e-01
8.470877314899416533e-02
4.714027525339022084e-02
2.911597246070928707e-02
2.918681339525226829e-14
2.132475877598649303e-02
1.435376675517875504e-02
2.842076456673346576e-14
2.842076456673346576e-14
1.212826475649714589e-02
2.806104674386610640e-14
0.000000000000000000e+00
7.098345591323826538e-03
2.812174543655691156e-14
2.995693026409242636e-16
9.998344678299986646e-03
2.842150741543567634e-14
2.842150741543547124e-14
2.143192073518407985e-16
2.143192073518407985e-16
5.684301483087134006e-14
5.684301483087134006e-14
2.842150741543547124e-14
