X,Y
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.446638530652034363e-15
6.893277061304068725e-15
3.446638530652039490e-15
6.893277061304068725e-15
3.446638530652035940e-15
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.600000000000000000e+02
0.000000000000000000e+00
0.000000000000000000e+00
6.893277061304091602e-15
1.033991559195614411e-14
6.893277061304065570e-15
6.893277061304071881e-15
6.893277061304068725e-15
6.893277061304078980e-15
0.000000000000000000e+00
6.893277061304081347e-15
6.893277061304068725e-15
8.616596326630086695e-15
8.616596326630086695e-15
1.550987338793415384e-14
0.000000000000000000e+00
1.723319265326021914e-15
1.378655412260813587e-14
1.723319265326024675e-15
1.723319265326017181e-15
8.616596326630028714e-16
8.185766510298592852e-15
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.600000000000009663e+02
1.378655412260813903e-14
1.292489448994516712e-14
1.292489448994511821e-14
0.000000000000000000e+00
1.292489448994515765e-14
0.000000000000000000e+00
2.412646971456433362e-14
1.206323485728210686e-14
1.378655412260815007e-14
1.723319265326020928e-15
1.206323485728210686e-14
1.206323485728215419e-14
1.378655412260809485e-14
3.446638530652034363e-15
3.446638530652033179e-15
1.378655412260809485e-14
1.378655412260819267e-14
1.033991559195605418e-14
1.723319265326017024e-14
1.033991559195618828e-14
6.893277061303967751e-15
1.033991559195615042e-14
2.067983118391216831e-14
1.033991559195608416e-14
1.600000000000028422e+02
1.723319265326023966e-14
6.893277061304011927e-15
3.101974677586840866e-14
1.723319265326017024e-14
0.000000000000000000e+00
3.446638530652045012e-15
2.757310824521625912e-14
1.033991559195613780e-14
3.446638530652024107e-15
1.378655412260815323e-14
1.550987338793417909e-14
1.550987338793418855e-14
1.378655412260817058e-14
1.378655412260812956e-14
0.000000000000000000e+00
1.378655412260817058e-14
1.550987338793416015e-14
1.378655412260814061e-14
1.378655412260814061e-14
0.000000000000000000e+00
1.594070320426566977e-14
1.421738393893964707e-14
1.400196903077391119e-14
1.378655412260815954e-14
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
