X,Y
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.988436909542958042e-01
1.367743451302961818e-14
1.453039829994674959e+00
2.786251069132686720e+00
6.278272481412654926e+00
9.492633052413729899e+00
4.423708225284000761e+00
1.661835709905686187e+00
7.587555975532618291e-01
4.057289535266305758e-01
2.418990949029056758e-01
1.558207322055837063e-01
1.063020283183422898e-01
7.579548736782322493e-02
5.597018763284802856e-02
2.737846592639636277e-14
4.606864338577590368e-02
1.240623085137048597e-14
3.795832223907107117e-02
2.744160893122673552e-14
3.130861484178447396e-02
1.462697011716767330e-14
2.585091332595698677e-02
0.000000000000000000e+00
2.136689723072978178e-02
0.000000000000000000e+00
1.767900655360843745e-02
2.037642871264954229e-14
1.464271777277253300e-02
5.504388528269511410e-14
1.214029231561479689e-02
7.061386093086353667e-15
1.007572069893914249e-02
4.160492357305988669e-14
8.370634288597680536e-03
7.010590313939020869e-15
6.960998641730610850e-03
2.754838788573660906e-14
2.861590568251947686e-01
3.888317164542054964e-15
1.382724288737918972e+00
2.557487217302586213e+00
5.513545908711837917e+00
9.140558437499498368e+00
5.057945648381553916e+00
1.946638629503329998e+00
8.811036963490296303e-01
4.667142294796252644e-01
2.762074637457325177e-01
1.769188445101653739e-01
1.201679008417693567e-01
8.538509279712550026e-02
6.287441819801778409e-02
7.712278002048294228e-15
5.166357767518028193e-02
0.000000000000000000e+00
4.249621879453445439e-02
6.230784238502921106e-14
3.499255557244661252e-02
0.000000000000000000e+00
2.884441584986731713e-02
5.494753278442313164e-14
2.380168276682689127e-02
2.885486757746021092e-14
1.966125202432265906e-02
5.501028800304001346e-14
1.625807632651541171e-02
1.422984952633671925e-14
1.345792013985210207e-02
5.505259627940407152e-14
1.115150541334798857e-02
5.506834785942180592e-14
9.249783382879062793e-03
1.404342930367509985e-14
7.680115620977577898e-03
5.509213055558864250e-14
2.883803642644472420e-01
0.000000000000000000e+00
1.401783641099287436e+00
2.612938718542753502e+00
5.681871441595980343e+00
9.215968906290681772e+00
4.901364389524524690e+00
1.877725141232639228e+00
8.525103303014001099e-01
4.528712901613012876e-01
2.685989660682396862e-01
1.723270012096755621e-01
1.171963365357927001e-01
8.335634083972488784e-02
6.142971085804614650e-02
0.000000000000000000e+00
5.050089375236925526e-02
5.479702203003966271e-14
4.155984147556605196e-02
0.000000000000000000e+00
3.423787165104266034e-02
6.960915087020378104e-14
2.823570218825391734e-02
4.040726271525733243e-14
2.331032532322889136e-02
0.000000000000000000e+00
1.926431891237704794e-02
7.154976154939889647e-15
1.593717729328415073e-02
7.111129735275153198e-15
1.319829613409822210e-02
7.074804851963414464e-15
1.094130220181831897e-02
0.000000000000000000e+00
9.079472021015801836e-03
5.508239895620207102e-14
5.144058413063768050e-03
5.158685805872144443e-14
7.078260529623328981e-03
5.859252335560201168e-14
5.859252335560192332e-14
0.000000000000000000e+00
5.509951716005488435e-14
5.335301406228154156e-14
1.746503097773491484e-15
5.684602025782837228e-14
5.684602025782835966e-14
5.597276870894162200e-14
5.640939448338489301e-14
