X,Y
0.000000000000000000e+00
5.684341886080802749e-14
1.136868377216160297e-13
0.000000000000000000e+00
2.273736754432320342e-13
1.136868377216159540e-13
0.000000000000000000e+00
0.000000000000000000e+00
5.684341886080801487e-14
5.684341886080806536e-14
0.000000000000000000e+00
0.000000000000000000e+00
1.136868377216160297e-13
1.136868377216162317e-13
0.000000000000000000e+00
1.134763325419321919e-03
1.200209972832910581e-02
5.406076894200633615e-02
4.383627480427643858e-02
1.639614229733657100e-02
7.154963248426836342e-02
7.853669398205413710e-02
1.448723695703275638e-01
1.565555333177371944e-01
1.756840375157139311e-01
2.070491001459748293e-01
2.204026340087510138e-01
2.116911016167106474e-01
2.138232498932261527e-01
2.268111239772217791e-01
2.323192950159566061e-01
3.475774744017586237e-01
4.570822544268163257e-01
2.558955937546134596e-01
2.025723927165976046e-01
1.207531471750094704e-01
1.113565337645341935e-01
9.603355971579257133e-01
1.668645732047994712e-01
3.055375921469483114e-01
4.189987028325432572e-01
5.305930206163845808e-01
8.612106105351262642e-01
3.865061867425024222e-01
7.682625889528075236e-01
8.093537875827232497e-01
8.449587317097414507e-01
1.120911413813687058e-01
1.307981348400570065e-01
9.685035139989111030e-01
9.730453990230114591e-01
9.738946713746868822e-01
4.990884946384375187e-01
1.111280395189719217e+00
5.288275823850029589e+00
1.666646516270183342e+00
1.310250765579613619e+00
1.006249531709541678e+00
7.896854676539445395e-01
5.945233933152511696e-01
4.528578676994813867e-01
3.595897923570246513e-01
2.890614650765995775e-01
2.351283186870354869e-01
5.791244985632324621e-02
5.614310004425814328e-14
1.300768251709286360e-13
1.321973893926563781e-01
1.114582404459166370e-01
1.276303837472506966e-13
1.492787427792619527e-14
8.314269705184015868e-02
1.689823731581143740e-01
1.576291913625240520e-13
6.848372845226031814e-14
3.078728222979392609e-02
2.323544351877994407e-01
2.178399802792904982e-13
1.768912960287672371e-14
1.133422725403641358e-13
2.524030666470483686e-01
2.671814677056538051e-02
0.000000000000000000e+00
1.692946106208816637e-01
1.238764153171563326e-01
2.937134334470558467e-02
5.512688851137765503e-14
4.041471400788096413e-02
4.938864604151177451e-02
1.505227016665260965e-02
6.401101337667926792e-03
1.079043130009430668e-02
1.911590799696683343e-03
5.275991129026709296e-03
1.383754911307917427e-03
7.287777391907112289e-03
1.136141345095871639e-13
7.267997987482316534e-17
