X,Y
7.784706212987657636e-11
2.684052446966233136e-08
1.340634270263797545e-06
2.285252580254387006e-05
1.948467474987682438e-04
1.026698334457159384e-03
3.814378430809552308e-03
1.093841537480256046e-02
2.590156205174311277e-02
5.337430509712624838e-02
9.965263275472049931e-02
1.734468742255796947e-01
2.859461055338926028e-01
4.475140549583971894e-01
6.566155745359921747e-01
8.798385701887837529e-01
1.040297897121637893e+00
1.049887145818857448e+00
8.760836481327842762e-01
5.614358055272747894e-01
1.704184707113683694e-01
2.648263320816865996e-01
7.592671571920894813e-01
1.367060933992855221e+00
2.162175168314840246e+00
3.180493025649362426e+00
4.275258039626830708e+00
4.985762122825563303e+00
4.838261104317354899e+00
3.944682481790902084e+00
2.845239123751741595e+00
1.906971931281769894e+00
1.207399676727087368e+00
6.990387667435133956e-01
3.192950192048961133e-01
2.317783425292207697e-02
2.139996153519244104e-01
4.010119346345228930e-01
5.366912642306678194e-01
6.170107508224104143e-01
6.422049315894577948e-01
6.211975877400951473e-01
5.712316479266328351e-01
5.136071783515790967e-01
4.686365152334078243e-01
4.522948279683360329e-01
4.750190751010912038e-01
5.417830942972459152e-01
6.523516457197476859e-01
8.009086005228623906e-01
9.747754368060053132e-01
1.152874978846959886e+00
1.305960345757535057e+00
1.401304507781716779e+00
1.412368647031782221e+00
1.328863721873499104e+00
1.159895158447358465e+00
9.277340797364840297e-01
6.576380351935601221e-01
3.710125616908652169e-01
8.472848252283003700e-02
1.851804729192759180e-01
4.190644262626683214e-01
5.923356801007432226e-01
6.800670568212263678e-01
6.662660615480032744e-01
5.511962449382497020e-01
3.502481940567618302e-01
8.583197420320783089e-02
2.193916894523373906e-01
5.413313021643028078e-01
8.458590556370868541e-01
1.081747294352360944e+00
1.190702085092176565e+00
1.139973316110674872e+00
9.495185533111559772e-01
6.781726866869267623e-01
3.834046436902341370e-01
9.778103976202583147e-02
1.661520930425267883e-01
3.982990106487409587e-01
5.766662989725664934e-01
6.690986190357857133e-01
6.567639382073933163e-01
5.578289637668129020e-01
4.187776279087641607e-01
2.832821497742677996e-01
1.744034276909073866e-01
9.734210401952661518e-02
4.833651371409423969e-02
2.065555049545493918e-02
7.242924912787647961e-03
1.954180061307405573e-03
3.712163755467918027e-04
4.355383072276859761e-05
2.555411782623413592e-06
5.116081069900283199e-08
1.510613856225951540e-10
